Municipality,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family,pastures_area_munic,pastures_mean_size_munic,land_rented,econ_0_2,econ_2_4,econ_4_8,econ_8_16,econ_16_40,econ_40_100,econ_above_100
Coimbra,2724.0,0.9662261380323054,0.033773861967694566,0.06864904552129222,0.1299559471365639,0.591042584434655,0.07966226138032305,0.06571218795888399,0.0003671071953010279,0.031938325991189426,0.003303964757709251,0.02936857562408223,0.9500734214390602,0.028634361233480177,0.012848751835535976,0.0047723935389133625,0.003671071953010279,0.7268722466960352,0.27312775330396477,0.35462555066079293,0.0047723935389133625,0.035609397944199705,0.051762114537444934,0.26798825256975034,0.0,217.0,2.284210526315789,0.12475247524752475,0.6872246696035242,0.18502202643171806,0.0671806167400881,0.02643171806167401,0.023127753303964757,0.00881057268722467,0.0022026431718061676
Condeixa-a-Nova,1164.0,0.988831615120275,0.011168384879725086,0.08676975945017182,0.20876288659793815,0.5781786941580757,0.05154639175257732,0.03608247422680412,0.001718213058419244,0.020618556701030927,0.002577319587628866,0.013745704467353952,0.9639175257731959,0.02577319587628866,0.005154639175257732,0.000859106529209622,0.00429553264604811,0.929553264604811,0.070446735395189,0.3393470790378007,0.002577319587628866,0.028350515463917526,0.06099656357388316,0.24914089347079038,0.000859106529209622,350.0,2.1604938271604937,0.028203342618384402,0.6984536082474226,0.22079037800687284,0.05670103092783505,0.01804123711340206,0.00429553264604811,0.001718213058419244,0.0
Figueira da Foz,2154.0,0.9693593314763231,0.03064066852367688,0.10074280408542247,0.2214484679665738,0.5241411327762303,0.0807799442896936,0.04549675023212628,0.00046425255338904364,0.017641597028783658,0.001392757660167131,0.007892293407613741,0.9136490250696379,0.05153203342618384,0.02414113277623027,0.008820798514391829,0.0018570102135561746,0.6220984215413184,0.3779015784586815,0.27948003714020425,0.01160631383472609,0.028319405756731662,0.04410399257195915,0.2149489322191272,0.0,93.0,2.4473684210526314,0.18798076923076923,0.4986072423398329,0.21402042711234912,0.15181058495821728,0.09006499535747446,0.034354688950789226,0.0064995357474466105,0.004178272980501393
Mira,920.0,0.9804347826086957,0.01956521739130435,0.09347826086956522,0.21304347826086956,0.5739130434782609,0.08260869565217391,0.017391304347826087,0.002173913043478261,0.010869565217391304,0.0,0.006521739130434782,0.9739130434782609,0.005434782608695652,0.009782608695652175,0.008695652173913044,0.002173913043478261,0.6663043478260869,0.33369565217391306,0.27608695652173915,0.01956521739130435,0.03260869565217391,0.08478260869565217,0.175,0.0,29.0,2.9,0.09340659340659341,0.3076086956521739,0.4141304347826087,0.17173913043478262,0.06847826086956521,0.03260869565217391,0.004347826086956522,0.0
Montemor-o-Velho,2869.0,0.9581735796444755,0.04182642035552457,0.07145346810735448,0.17811084001394215,0.582084349947717,0.10352039037992332,0.039735099337748346,0.0006971070059254096,0.011502265597769257,0.0020913210177762286,0.010805158591843849,0.9257581038689439,0.034158243290345065,0.025444405716277447,0.011850819100731963,0.0027884280237016382,0.6570233530846985,0.3429766469153015,0.2757058208434995,0.0038340885325897525,0.01742767514813524,0.03276402927849425,0.22446845590798187,0.0,175.0,2.7777777777777777,0.21433494141971055,0.4966887417218543,0.22028581387242943,0.14360404322063436,0.08539560822586267,0.04008365284071105,0.012547926106657371,0.0006971070059254096
Penacova,827.0,0.9939540507859734,0.006045949214026602,0.05078597339782346,0.28174123337363965,0.6094316807738815,0.03869407496977025,0.013301088270858524,0.0,0.0024183796856106408,0.0,0.0036275695284159614,0.9951632406287787,0.0,0.0048367593712212815,0.0,0.0,0.9032648125755743,0.09673518742442563,0.3675937122128174,0.0012091898428053204,0.05562273276904474,0.09552599758162031,0.21160822249093109,0.0,12.0,0.375,0.016717325227963525,0.6638452237001209,0.2889963724304716,0.03869407496977025,0.006045949214026602,0.0024183796856106408,0.0,0.0
Soure,2281.0,0.9868478737395879,0.0131521262604121,0.13941253836036827,0.21613327487943884,0.5186321788689171,0.06356861025865848,0.04164839982463832,0.0008768084173608067,0.01183691363437089,0.0021920210434020165,0.005699254712845244,0.9798334064007015,0.00789127575624726,0.0070144673388864535,0.0021920210434020165,0.003068829460762823,0.90223586146427,0.09776413853572995,0.31521262604121,0.00263042525208242,0.016659359929855327,0.04690925032880316,0.2516440157825515,0.0,665.0,1.8892045454545452,0.08323995517848568,0.6865409907935116,0.21657167908811925,0.06049978079789566,0.020166593599298552,0.012713722051731697,0.00263042525208242,0.0008768084173608067
Batalha,1048.0,0.958969465648855,0.04103053435114504,0.1450381679389313,0.1898854961832061,0.583969465648855,0.04770992366412214,0.01812977099236641,0.0,0.011450381679389313,0.0009541984732824427,0.0028625954198473282,0.9188931297709924,0.05629770992366412,0.015267175572519083,0.008587786259541985,0.0009541984732824427,0.8158396946564885,0.18416030534351144,0.38549618320610685,0.008587786259541985,0.04389312977099236,0.09923664122137404,0.2366412213740458,0.0009541984732824427,46.0,0.8363636363636363,0.125,0.6450381679389313,0.19561068702290077,0.08015267175572519,0.04961832061068702,0.019083969465648856,0.0057251908396946565,0.0019083969465648854
Leiria,4648.0,0.9651462994836488,0.034853700516351116,0.10391566265060241,0.15038726333907057,0.6243545611015491,0.06303786574870912,0.03442340791738382,0.0002151462994836489,0.014629948364888123,0.0021514629948364886,0.0068846815834767644,0.9672977624784854,0.016351118760757316,0.008605851979345954,0.005378657487091222,0.0023666092943201377,0.8500430292598967,0.14995697074010328,0.40490533562822717,0.009896729776247849,0.05959552495697074,0.08067986230636832,0.26914802065404475,0.00193631669535284,255.0,1.5454545454545454,0.10695046643016687,0.6983648881239243,0.16114457831325302,0.058089500860585196,0.037435456110154905,0.027753872633390707,0.01161790017211704,0.003657487091222031
Marinha Grande,203.0,0.9901477832512315,0.009852216748768473,0.09852216748768473,0.1625615763546798,0.5763546798029556,0.07881773399014778,0.03940886699507389,0.0,0.029556650246305417,0.0,0.014778325123152709,0.9802955665024631,0.019704433497536946,0.0,0.0,0.0,0.9261083743842364,0.07389162561576355,0.4039408866995074,0.0,0.09359605911330049,0.06403940886699508,0.23645320197044334,0.0,53.0,3.117647058823529,0.01568627450980392,0.7438423645320197,0.18719211822660098,0.03940886699507389,0.009852216748768473,0.009852216748768473,0.0,0.0
Pombal,4750.0,0.9865263157894737,0.013473684210526317,0.1686315789473684,0.2591578947368421,0.49642105263157893,0.046526315789473686,0.016421052631578947,0.0002105263157894737,0.008842105263157894,0.0004210526315789474,0.003368421052631579,0.9717894736842105,0.01663157894736842,0.008210526315789474,0.0027368421052631577,0.0006315789473684211,0.8648421052631579,0.13515789473684212,0.35389473684210526,0.00968421052631579,0.03747368421052632,0.08378947368421052,0.24063157894736842,0.0002105263157894737,211.0,1.4551724137931037,0.040320427236315085,0.7143157894736842,0.19642105263157894,0.05326315789473684,0.02126315789473684,0.010526315789473684,0.0035789473684210526,0.0004210526315789474
Porto de Mós,1513.0,0.9874421678783873,0.01255783212161269,0.13879709187045605,0.1969596827495043,0.565102445472571,0.0495703899537343,0.02775941837409121,0.0006609385327164573,0.01255783212161269,0.0026437541308658294,0.005948446794448116,0.9299405155320555,0.03304692663582287,0.01520158625247852,0.018506278916060808,0.003304692663582287,0.906146728354263,0.09385327164573695,0.3694646397884997,0.01982815598149372,0.09385327164573695,0.08393919365499009,0.2048909451421018,0.0019828155981493722,2106.0,3.492537313432836,0.040757162346521145,0.5532055518836748,0.19299405155320556,0.11368142762723067,0.07666886979510905,0.05287508261731659,0.009253139458030404,0.0006609385327164573
Alvaiázere,1097.0,0.99179580674567,0.008204193254329991,0.12944393801276208,0.26618049225159524,0.5104831358249772,0.04375569735642662,0.02552415679124886,0.0,0.011850501367365542,0.0,0.01276207839562443,0.9908842297174111,0.0027347310847766638,0.0036463081130355514,0.0027347310847766638,0.0,0.9170464904284412,0.0829535095715588,0.2999088422971741,0.0,0.05834092980856882,0.07292616226071102,0.16681859617137648,0.0,115.0,1.8852459016393444,0.04504950495049505,0.7784867821330902,0.15587967183226983,0.04375569735642662,0.011850501367365542,0.008204193254329991,0.0,0.0018231540565177757
Ansião,1687.0,0.992886781268524,0.007113218731475993,0.13159454653230587,0.2169531713100178,0.5524599881446355,0.04979253112033195,0.025489033787788974,0.002963841138114997,0.007705986959098993,0.0005927682276229994,0.012448132780082987,0.9851807943094251,0.007705986959098993,0.0017783046828689982,0.0017783046828689982,0.0035566093657379964,0.7978660343805573,0.2021339656194428,0.34084173088322467,0.0017783046828689982,0.06935388263189093,0.07883817427385892,0.1938352104327208,0.0,127.0,0.635,0.00836172189532363,0.7320687611144042,0.2033195020746888,0.04564315352697095,0.011855364552459988,0.002963841138114997,0.004149377593360996,0.0
Arganil,903.0,0.991140642303433,0.008859357696566999,0.11960132890365449,0.20930232558139536,0.6035437430786268,0.0221483942414175,0.021040974529346623,0.0011074197120708748,0.01107419712070875,0.0033222591362126247,0.008859357696566999,0.9767441860465116,0.006644518272425249,0.007751937984496124,0.004429678848283499,0.004429678848283499,0.8737541528239202,0.12624584717607973,0.3643410852713178,0.0,0.04983388704318937,0.10188261351052048,0.2026578073089701,0.0011074197120708748,114.0,2.0357142857142856,0.07000686341798215,0.8006644518272426,0.15282392026578073,0.026578073089700997,0.012181616832779624,0.006644518272425249,0.0,0.0
Castanheira de Pêra,68.0,1.0,0.0,0.058823529411764705,0.17647058823529413,0.5588235294117647,0.14705882352941177,0.029411764705882353,0.0,0.014705882352941176,0.0,0.014705882352941176,0.9852941176470589,0.0,0.0,0.014705882352941176,0.0,1.0,0.0,0.36764705882352944,0.0,0.04411764705882353,0.14705882352941177,0.17647058823529413,0.0,2.0,1.0,0.0,0.8823529411764706,0.07352941176470588,0.029411764705882353,0.014705882352941176,0.0,0.0,0.0
Figueiró dos Vinhos,496.0,0.9959677419354839,0.004032258064516129,0.0907258064516129,0.1935483870967742,0.594758064516129,0.08064516129032258,0.018145161290322582,0.0,0.012096774193548387,0.0,0.010080645161290322,0.9939516129032258,0.004032258064516129,0.0,0.0020161290322580645,0.0,0.9979838709677419,0.0020161290322580645,0.3245967741935484,0.0,0.06048387096774194,0.08266129032258064,0.17338709677419356,0.006048387096774193,27.0,1.4210526315789471,0.013333333333333334,0.8528225806451613,0.10080645161290322,0.03225806451612903,0.012096774193548387,0.0020161290322580645,0.0,0.0
Góis,279.0,0.978494623655914,0.021505376344086023,0.2007168458781362,0.21863799283154123,0.4838709677419355,0.03942652329749104,0.03225806451612903,0.0035842293906810036,0.007168458781362007,0.007168458781362007,0.007168458781362007,0.96415770609319,0.010752688172043012,0.007168458781362007,0.007168458781362007,0.010752688172043012,1.0,0.0,0.35125448028673834,0.007168458781362007,0.05734767025089606,0.08960573476702509,0.17921146953405018,0.0,202.0,2.8450704225352115,0.210431654676259,0.8243727598566308,0.12903225806451613,0.025089605734767026,0.010752688172043012,0.007168458781362007,0.0,0.0035842293906810036
Lousã,297.0,0.9393939393939394,0.06060606060606061,0.05387205387205387,0.09090909090909091,0.734006734006734,0.04713804713804714,0.02356902356902357,0.006734006734006734,0.016835016835016835,0.010101010101010102,0.016835016835016835,0.9494949494949495,0.02356902356902357,0.0,0.010101010101010102,0.016835016835016835,0.9057239057239057,0.09427609427609428,0.3434343434343434,0.0,0.08080808080808081,0.07407407407407407,0.18518518518518517,0.0,37.0,1.85,0.17406749555950266,0.6734006734006734,0.1750841750841751,0.06397306397306397,0.020202020202020204,0.02356902356902357,0.013468013468013467,0.030303030303030304
Miranda do Corvo,818.0,0.9682151589242054,0.03178484107579462,0.07823960880195599,0.17481662591687042,0.6332518337408313,0.05867970660146699,0.030562347188264057,0.0,0.013447432762836185,0.0,0.011002444987775062,0.9865525672371638,0.007334963325183374,0.0012224938875305623,0.004889975550122249,0.0,0.8459657701711492,0.15403422982885084,0.3312958435207824,0.01589242053789731,0.035452322738386305,0.06845965770171149,0.2396088019559902,0.0,21.0,0.31343283582089554,0.07716049382716049,0.7665036674816625,0.11858190709046455,0.04156479217603912,0.02567237163814181,0.02444987775061125,0.018337408312958436,0.004889975550122249
Oliveira do Hospital,1570.0,0.9840764331210191,0.01592356687898089,0.16496815286624203,0.2140127388535032,0.5159235668789809,0.0375796178343949,0.024203821656050957,0.001910828025477707,0.01592356687898089,0.0012738853503184713,0.024203821656050957,0.9796178343949045,0.007643312101910828,0.0044585987261146496,0.005095541401273885,0.0031847133757961785,0.9050955414012739,0.09490445859872612,0.3363057324840764,0.001910828025477707,0.061146496815286625,0.07834394904458598,0.19044585987261148,0.0012738853503184713,186.0,1.6607142857142858,0.07097249508840864,0.6184713375796178,0.2267515923566879,0.09872611464968153,0.04522292993630573,0.008280254777070064,0.001910828025477707,0.0006369426751592356
Pampilhosa da Serra,349.0,1.0,0.0,0.1518624641833811,0.2664756446991404,0.5415472779369628,0.025787965616045846,0.0057306590257879654,0.0,0.0,0.0,0.008595988538681949,0.9885386819484241,0.0028653295128939827,0.0057306590257879654,0.0028653295128939827,0.0,0.8911174785100286,0.10888252148997135,0.2034383954154728,0.0,0.034383954154727794,0.054441260744985676,0.11174785100286533,0.0,41.0,1.108108108108108,0.0,0.8452722063037249,0.11461318051575932,0.03724928366762178,0.0028653295128939827,0.0,0.0,0.0
Pedrógão Grande,440.0,0.9977272727272727,0.0022727272727272726,0.2318181818181818,0.16818181818181818,0.48863636363636365,0.04090909090909091,0.03636363636363636,0.0,0.01818181818181818,0.0022727272727272726,0.013636363636363636,0.9931818181818182,0.0,0.0022727272727272726,0.0022727272727272726,0.0022727272727272726,0.9931818181818182,0.006818181818181818,0.2590909090909091,0.006818181818181818,0.1,0.03409090909090909,0.1318181818181818,0.0,3.0,1.0,0.014634146341463415,0.85,0.10909090909090909,0.031818181818181815,0.006818181818181818,0.0022727272727272726,0.0,0.0
Penela,757.0,0.9973579920739762,0.002642007926023778,0.08718626155878467,0.27080581241743723,0.5653896961690885,0.026420079260237782,0.015852047556142668,0.0,0.0066050198150594455,0.0,0.02774108322324967,0.9867899603698811,0.007926023778071334,0.003963011889035667,0.001321003963011889,0.0,0.7080581241743725,0.2919418758256275,0.26948480845442535,0.007926023778071334,0.03302509907529723,0.0488771466314399,0.1955085865257596,0.0,204.0,1.1929824561403508,0.005166475315729047,0.7780713342140027,0.18361955085865259,0.02774108322324967,0.0066050198150594455,0.002642007926023778,0.001321003963011889,0.0
Tábua,947.0,0.9820485744456178,0.01795142555438226,0.15417106652587118,0.20591341077085534,0.5237592397043295,0.061246040126715945,0.028511087645195353,0.0010559662090813093,0.010559662090813094,0.0010559662090813093,0.013727560718057022,0.9831045406546991,0.004223864836325237,0.008447729672650475,0.0021119324181626186,0.0021119324181626186,0.9714889123548046,0.028511087645195353,0.3273495248152059,0.0,0.061246040126715945,0.0559662090813094,0.20908130939809927,0.0,84.0,2.1538461538461537,0.08506616257088846,0.6335797254487856,0.22597676874340022,0.10137275607180571,0.029567053854276663,0.009503695881731784,0.0,0.0
Vila Nova de Poiares,295.0,0.9966101694915255,0.003389830508474576,0.06779661016949153,0.13559322033898305,0.6949152542372882,0.03728813559322034,0.020338983050847456,0.0,0.013559322033898305,0.0,0.030508474576271188,0.9796610169491525,0.013559322033898305,0.003389830508474576,0.003389830508474576,0.0,1.0,0.0,0.42033898305084744,0.0,0.013559322033898305,0.23389830508474577,0.17288135593220338,0.0,11.0,0.5,0.019271948608137045,0.7694915254237288,0.18305084745762712,0.03389830508474576,0.010169491525423728,0.0,0.0,0.003389830508474576
Aguiar da Beira,1065.0,0.9877934272300469,0.012206572769953052,0.2300469483568075,0.18215962441314554,0.5014084507042254,0.05821596244131456,0.014084507042253521,0.0,0.005633802816901409,0.0018779342723004694,0.006572769953051643,0.9793427230046948,0.005633802816901409,0.009389671361502348,0.003755868544600939,0.0018779342723004694,0.9436619718309859,0.056338028169014086,0.2140845070422535,0.003755868544600939,0.03474178403755868,0.05352112676056338,0.09201877934272301,0.0018779342723004694,1165.0,1.5721997300944668,0.04518613607188703,0.3671361502347418,0.37183098591549296,0.15586854460093896,0.0835680751173709,0.01971830985915493,0.0018779342723004694,0.0
Carregal do Sal,1007.0,0.9851042701092354,0.014895729890764648,0.07547169811320754,0.2522343594836147,0.5521350546176763,0.08242303872889771,0.012909632571996028,0.0,0.005958291956305859,0.003972194637537239,0.014895729890764648,0.9940417080436942,0.0019860973187686196,0.0,0.0,0.003972194637537239,0.8977159880834161,0.10228401191658391,0.3386295928500497,0.020854021847070508,0.05362462760675273,0.08838133068520357,0.20953326713008938,0.0,80.0,1.0526315789473684,0.017953321364452424,0.7437934458788481,0.15590863952333664,0.06752730883813307,0.026812313803376366,0.005958291956305859,0.0,0.0
Castro Daire,2123.0,0.9825718323127649,0.017428167687235045,0.19830428638718794,0.2529439472444654,0.4658502119642016,0.06406029203956665,0.009420631182289214,0.0004710315591144607,0.005652378709373528,0.0,0.003297220913801225,0.9802166745171926,0.01460197833254828,0.003297220913801225,0.001413094677343382,0.0004710315591144607,0.8064060292039567,0.19359397079604335,0.1365991521431936,0.011775788977861516,0.01601507300989166,0.037211493170042395,0.08902496467263307,0.0004710315591144607,1947.0,1.2346227013316424,0.01329727293216137,0.6358926048045219,0.2887423457371644,0.06311822892133773,0.009420631182289214,0.0018841262364578427,0.0004710315591144607,0.0004710315591144607
Mangualde,1708.0,0.9871194379391101,0.01288056206088993,0.14695550351288056,0.07845433255269321,0.6533957845433255,0.052107728337236536,0.018149882903981264,0.00234192037470726,0.01756440281030445,0.002927400468384075,0.02810304449648712,0.9713114754098361,0.015807962529274005,0.00351288056206089,0.004098360655737705,0.005269320843091335,0.794496487119438,0.20550351288056207,0.28454332552693207,0.006440281030444965,0.04215456674473068,0.05269320843091335,0.1873536299765808,0.0,554.0,1.7756410256410255,0.04720496894409938,0.5597189695550351,0.24121779859484777,0.1364168618266979,0.05035128805620609,0.009953161592505855,0.00234192037470726,0.0
Mortágua,854.0,0.9625292740046838,0.03747072599531616,0.0585480093676815,0.17447306791569087,0.6943793911007026,0.04215456674473068,0.0117096018735363,0.00117096018735363,0.00936768149882904,0.00117096018735363,0.00702576112412178,0.9800936768149883,0.01053864168618267,0.00585480093676815,0.00117096018735363,0.00234192037470726,0.8758782201405152,0.12412177985948478,0.3126463700234192,0.00702576112412178,0.04449648711943794,0.09836065573770492,0.17096018735362997,0.00234192037470726,55.0,0.4700854700854701,0.07413376309427881,0.5667447306791569,0.36416861826697894,0.04566744730679157,0.01405152224824356,0.00819672131147541,0.00117096018735363,0.0
Nelas,1343.0,0.9754281459419211,0.024571854058078928,0.06850335070737155,0.1496649292628444,0.6411020104244229,0.05286671630677588,0.03723008190618019,0.0007446016381236039,0.01712583767684289,0.0029784065524944155,0.029784065524944156,0.9523454951600894,0.035740878629932984,0.0052122114668652275,0.0029784065524944155,0.0037230081906180195,0.8786299329858526,0.12137006701414743,0.29411764705882354,0.0014892032762472078,0.024571854058078928,0.054355919583023084,0.20476545048399106,0.0,180.0,2.25,0.1215909090909091,0.7580044676098288,0.14668652271034996,0.06254653760238273,0.02531645569620253,0.006701414743112435,0.0007446016381236039,0.0
Oliveira de Frades,1126.0,0.9644760213143873,0.035523978685612786,0.0674955595026643,0.20603907637655416,0.5941385435168739,0.10213143872113677,0.017761989342806393,0.0,0.004440497335701598,0.0008880994671403197,0.007104795737122558,0.8472468916518651,0.11190053285968028,0.02664298401420959,0.013321492007104795,0.0008880994671403197,0.9067495559502664,0.09325044404973357,0.23357015985790408,0.028419182948490232,0.04440497335701599,0.03463587921847247,0.18206039076376554,0.0008880994671403197,294.0,0.7331670822942643,0.03241491085899514,0.5115452930728241,0.3268206039076377,0.11545293072824156,0.03463587921847247,0.007992895204262877,0.003552397868561279,0.0
Penalva do Castelo,1325.0,0.9849056603773585,0.01509433962264151,0.22566037735849057,0.17962264150943397,0.5230188679245283,0.0430188679245283,0.007547169811320755,0.0007547169811320754,0.0060377358490566035,0.0007547169811320754,0.013584905660377358,0.9803773584905661,0.009811320754716982,0.0060377358490566035,0.0022641509433962265,0.0015094339622641509,0.909433962264151,0.09056603773584905,0.2460377358490566,0.0022641509433962265,0.03018867924528302,0.036226415094339624,0.16905660377358492,0.0007547169811320754,461.0,1.8221343873517784,0.10574712643678161,0.5788679245283019,0.26867924528301884,0.11169811320754718,0.026415094339622643,0.013584905660377358,0.0007547169811320754,0.0
Santa Comba Dão,775.0,0.9251612903225807,0.07483870967741936,0.05161290322580645,0.19870967741935483,0.6309677419354839,0.07354838709677419,0.01806451612903226,0.0012903225806451613,0.011612903225806452,0.0025806451612903226,0.011612903225806452,0.9690322580645161,0.01806451612903226,0.0064516129032258064,0.0025806451612903226,0.003870967741935484,0.9045161290322581,0.09548387096774194,0.3561290322580645,0.011612903225806452,0.05806451612903226,0.08516129032258064,0.21161290322580645,0.0012903225806451613,229.0,5.088888888888889,0.0960960960960961,0.6967741935483871,0.18193548387096775,0.06064516129032258,0.04387096774193548,0.012903225806451613,0.003870967741935484,0.0
São Pedro do Sul,1694.0,0.9622195985832349,0.03778040141676505,0.12632821723730814,0.22136953955135774,0.5478158205430933,0.0678866587957497,0.012987012987012988,0.0005903187721369539,0.012396694214876033,0.0029515938606847697,0.007674144037780401,0.9386068476977568,0.04191263282172373,0.008264462809917356,0.007674144037780401,0.0035419126328217238,0.833530106257379,0.16646989374262103,0.16233766233766234,0.06139315230224321,0.032467532467532464,0.0820543093270366,0.10920897284533648,0.0,700.0,0.9446693657219972,0.05379268661226957,0.6286894923258559,0.2532467532467532,0.09090909090909091,0.021251475796930343,0.004132231404958678,0.0017709563164108619,0.0
Sátão,1603.0,0.9862757330006239,0.01372426699937617,0.1771678103555833,0.18278228321896445,0.5483468496568933,0.066126013724267,0.009357454772301934,0.0018714909544603868,0.004990642545227698,0.0006238303181534623,0.008733624454148471,0.9706799750467873,0.020586400499064253,0.0037429819089207735,0.002495321272613849,0.002495321272613849,0.8140985651902682,0.18590143480973176,0.22083593262632564,0.002495321272613849,0.035558328134747345,0.048034934497816595,0.13599500935745476,0.0,884.0,0.9505376344086022,0.04638273045507585,0.6281971303805365,0.27074235807860264,0.07361197754210855,0.014971927635683094,0.009981285090455396,0.002495321272613849,0.0
Tondela,3397.0,0.9814542243155726,0.018545775684427435,0.06358551663232263,0.23844568737120989,0.5740359140418015,0.06535178098322049,0.022078304386223137,0.0005887547836326171,0.01766264350897851,0.0032381513099793936,0.015013246982631734,0.9705622608183692,0.016485133941713276,0.0047100382690609364,0.004415660877244628,0.0038269060936120106,0.9063879894024139,0.0936120105975861,0.3023255813953488,0.01942890785987636,0.03355902266705917,0.0656461583750368,0.2148954960259052,0.00029437739181630853,734.0,1.336976320582878,0.07429182255478353,0.7053282307918752,0.20253164556962025,0.06329113924050633,0.021195172210774212,0.0061819252281424784,0.0008831321754489255,0.00029437739181630853
Vila Nova de Paiva,754.0,0.9681697612732095,0.03183023872679045,0.23076923076923078,0.1976127320954907,0.47214854111405835,0.07294429708222812,0.015915119363395226,0.0,0.006631299734748011,0.0,0.003978779840848806,0.9509283819628647,0.03050397877984085,0.017241379310344827,0.001326259946949602,0.0,0.9071618037135278,0.09283819628647215,0.1843501326259947,0.001326259946949602,0.017241379310344827,0.046419098143236075,0.1220159151193634,0.0,1214.0,1.8038632986627043,0.03883892068683565,0.5411140583554377,0.27320954907161804,0.1312997347480106,0.050397877984084884,0.002652519893899204,0.0,0.001326259946949602
Viseu,4298.0,0.9855746859004187,0.0144253140995812,0.13331782224290367,0.19218241042345277,0.5444392740809679,0.06095858538855282,0.02629129827826896,0.0009306654257794323,0.014192647743136343,0.003257328990228013,0.024429967426710098,0.957422056770591,0.025593299208934387,0.009073987901349464,0.0037226617031177293,0.004187994416007445,0.8908794788273615,0.10912052117263844,0.22452303396928805,0.031177291763610983,0.03838994881340158,0.04792926942764077,0.16589111214518382,0.00023266635644485808,848.0,0.8007554296506137,0.09096700216588101,0.6691484411354118,0.24941833410888786,0.05863192182410423,0.016286644951140065,0.005351326198231736,0.00046533271288971617,0.00023266635644485808
Vouzela,1279.0,0.9788897576231431,0.02111024237685692,0.09773260359655982,0.2400312744331509,0.5535574667709148,0.06724003127443315,0.019546520719311962,0.0,0.011727912431587178,0.003127443315089914,0.007036747458952306,0.9679437060203284,0.018764659890539485,0.007036747458952306,0.003127443315089914,0.003127443315089914,0.6888193901485535,0.31118060985144647,0.2799061767005473,0.02501954652071931,0.040656763096168884,0.05551211884284597,0.20797498045347929,0.0,676.0,0.9159891598915988,0.055127685447912446,0.5574667709147771,0.31039874902267395,0.09773260359655982,0.02501954652071931,0.007818608287724784,0.001563721657544957,0.0
Mação,1424.0,0.9887640449438202,0.011235955056179775,0.12289325842696629,0.18047752808988765,0.5463483146067416,0.05758426966292135,0.04143258426966292,0.0014044943820224719,0.0175561797752809,0.006320224719101123,0.02598314606741573,0.9803370786516854,0.007022471910112359,0.0035112359550561797,0.0014044943820224719,0.007724719101123595,0.9838483146067416,0.016151685393258428,0.23876404494382023,0.008426966292134831,0.033707865168539325,0.054775280898876406,0.15589887640449437,0.0007022471910112359,147.0,0.7538461538461538,0.00032605151613955004,0.8532303370786517,0.09831460674157304,0.032303370786516857,0.009831460674157303,0.004213483146067416,0.0007022471910112359,0.0
Oleiros,1603.0,1.0,0.0,0.2083593262632564,0.21023081721771678,0.5003119151590767,0.035558328134747345,0.019962570180910792,0.002495321272613849,0.011228945726762321,0.0006238303181534623,0.011228945726762321,0.9925140361821585,0.002495321272613849,0.0018714909544603868,0.0,0.0031191515907673115,0.9644416718652526,0.035558328134747345,0.3025577043044292,0.0,0.024953212726138492,0.0792264504054897,0.1965065502183406,0.0,10.0,0.5263157894736842,0.0,0.9064254522769807,0.0842170929507174,0.008109794135995009,0.0012476606363069245,0.0,0.0,0.0
Proença-a-Nova,1820.0,0.9945054945054945,0.005494505494505495,0.2087912087912088,0.1901098901098901,0.48131868131868133,0.05384615384615385,0.023076923076923078,0.002197802197802198,0.014835164835164835,0.0027472527472527475,0.023076923076923078,0.9813186813186813,0.011538461538461539,0.0016483516483516484,0.0005494505494505495,0.004945054945054945,0.987912087912088,0.012087912087912088,0.32142857142857145,0.0038461538461538464,0.03461538461538462,0.06318681318681318,0.22252747252747251,0.001098901098901099,72.0,0.75,0.0,0.7642857142857142,0.1697802197802198,0.05,0.012637362637362638,0.002197802197802198,0.0005494505494505495,0.0
Sertã,2521.0,0.9904799682665609,0.009520031733439112,0.23006743355811185,0.23562078540261802,0.45735819119397064,0.04006346687822293,0.016263387544625148,0.001190003966679889,0.009520031733439112,0.0015866719555731853,0.008330027766759222,0.9821499404998016,0.007140023800079333,0.004760015866719556,0.0031733439111463705,0.002776675922253074,0.9702499008330028,0.029750099166997224,0.28480761602538673,0.006346687822292741,0.033716779055930186,0.06227687425624752,0.192780642602142,0.0003966679888932963,208.0,0.8455284552845529,0.018282548476454295,0.8853629512098373,0.0860769535898453,0.0218167393891313,0.005156683855612852,0.001190003966679889,0.0,0.0
