Municipality,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family
Vila Nova da Barquinha,84.0,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.4523809523809524,0.13095238095238096,0.13095238095238096,0.0,0.08333333333333333,0.0,0.03571428571428571,0.9285714285714286,0.011904761904761904,0.047619047619047616,0.011904761904761904,0.0,0.9642857142857143,0.03571428571428571,0.32142857142857145,0.0,0.023809523809523808,0.10714285714285714,0.19047619047619047,0.0
Almeirim,1316.0,0.851823708206687,0.14817629179331307,0.17933130699088146,0.09346504559270517,0.5440729483282675,0.09346504559270517,0.029635258358662615,0.001519756838905775,0.031914893617021274,0.006838905775075988,0.019756838905775075,0.8655015197568389,0.047872340425531915,0.03343465045592705,0.044832826747720364,0.008358662613981762,0.7386018237082067,0.2613981762917933,0.36854103343465044,0.04179331306990881,0.06382978723404255,0.047872340425531915,0.29711246200607905,0.0007598784194528875
Alpiarça,641.0,0.858034321372855,0.1419656786271451,0.10452418096723869,0.1372854914196568,0.594383775351014,0.07332293291731669,0.0390015600624025,0.0078003120124804995,0.0249609984399376,0.0078003120124804995,0.0109204368174727,0.8627145085803433,0.0405616224648986,0.0343213728549142,0.046801872074883,0.015600624024960999,0.7410296411856474,0.2589703588143526,0.3868954758190328,0.0109204368174727,0.0343213728549142,0.031201248049921998,0.33073322932917315,0.0
Azambuja,1552.0,0.9233247422680413,0.07667525773195877,0.125,0.14304123711340205,0.5476804123711341,0.05154639175257732,0.0547680412371134,0.004510309278350515,0.03994845360824742,0.005798969072164949,0.027706185567010308,0.8943298969072165,0.06572164948453608,0.021262886597938145,0.008376288659793814,0.010309278350515464,0.8588917525773195,0.1411082474226804,0.38079896907216493,0.01095360824742268,0.029639175257731958,0.05025773195876289,0.31121134020618557,0.0006443298969072165
Benavente,615.0,0.7073170731707317,0.2926829268292683,0.14308943089430895,0.09268292682926829,0.5186991869918699,0.08292682926829269,0.06829268292682927,0.008130081300813009,0.030894308943089432,0.01788617886178862,0.03739837398373984,0.8991869918699187,0.01951219512195122,0.04390243902439024,0.011382113821138212,0.026016260162601626,0.8845528455284553,0.11544715447154472,0.4065040650406504,0.030894308943089432,0.07804878048780488,0.0991869918699187,0.24552845528455283,0.0032520325203252032
Cartaxo,992.0,0.938508064516129,0.06149193548387097,0.10483870967741936,0.10080645161290322,0.5483870967741935,0.08366935483870967,0.0625,0.005040322580645161,0.03931451612903226,0.015120967741935484,0.04032258064516129,0.8931451612903226,0.04133064516129032,0.014112903225806451,0.03125,0.020161290322580645,0.9284274193548387,0.0715725806451613,0.37399193548387094,0.018145161290322582,0.06149193548387097,0.05241935483870968,0.2762096774193548,0.0010080645161290322
Chamusca,577.0,0.8145580589254766,0.1854419410745234,0.11091854419410745,0.13518197573656845,0.4904679376083189,0.09705372616984402,0.04852686308492201,0.005199306759098787,0.05199306759098787,0.025996533795493933,0.03466204506065858,0.8578856152512998,0.01733102253032929,0.07625649913344887,0.01733102253032929,0.03119584055459272,0.6395147313691508,0.36048526863084923,0.30849220103986136,0.01386481802426343,0.05719237435008666,0.04852686308492201,0.21490467937608318,0.0
Coruche,1361.0,0.8978692138133725,0.10213078618662748,0.16752387950036737,0.15062454077883908,0.49595885378398236,0.060249816311535635,0.04188096987509184,0.00881704628949302,0.03306392358559882,0.019103600293901544,0.022777369581190303,0.9155033063923586,0.002204261572373255,0.03967670830271859,0.014695077149155033,0.027920646583394562,0.9757531227038942,0.024246877296105803,0.3769287288758266,0.03159441587068332,0.0639235855988244,0.07053637031594416,0.27259368111682586,0.0
Golegã,239.0,0.46443514644351463,0.5355648535564853,0.08368200836820083,0.1506276150627615,0.40585774058577406,0.08786610878661087,0.13807531380753138,0.012552301255230125,0.029288702928870293,0.058577405857740586,0.03347280334728033,0.7824267782426778,0.03347280334728033,0.06276150627615062,0.0502092050209205,0.07112970711297072,0.4895397489539749,0.5104602510460251,0.19665271966527198,0.0,0.008368200836820083,0.03347280334728033,0.1506276150627615,0.0
Rio Maior,2120.0,0.95,0.05,0.10471698113207548,0.17547169811320754,0.5528301886792453,0.08443396226415094,0.04009433962264151,0.0,0.026415094339622643,0.0042452830188679245,0.01179245283018868,0.930188679245283,0.02688679245283019,0.017924528301886792,0.020754716981132074,0.0042452830188679245,0.9292452830188679,0.07075471698113207,0.3471698113207547,0.01179245283018868,0.03349056603773585,0.0660377358490566,0.25660377358490566,0.0
Salvaterra de Magos,861.0,0.7804878048780488,0.21951219512195122,0.21951219512195122,0.12427409988385599,0.48548199767711964,0.08826945412311266,0.03716608594657375,0.006968641114982578,0.008130081300813009,0.009291521486643438,0.020905923344947737,0.8943089430894309,0.008130081300813009,0.06620209059233449,0.015098722415795587,0.016260162601626018,0.8420441347270615,0.15795586527293845,0.37398373983739835,0.032520325203252036,0.08246225319396051,0.04413472706155633,0.27526132404181186,0.0
Santarém,4282.0,0.9628678187762728,0.03713218122372723,0.10742643624474545,0.1335824381130313,0.5747314339093882,0.06352171882297991,0.05254553946753853,0.0067725361980383,0.03152732368052312,0.0135450723960766,0.016347501167678656,0.9327417094815507,0.015880429705744978,0.018449322746380198,0.012610929472209247,0.0203176085941149,0.9353106025221859,0.0646893974778141,0.37155534796823914,0.010742643624474545,0.049743110695936475,0.09925268566090611,0.2309668379262027,0.0007006071929005138
